,codigo,inf_mortality,life_ex,locale,locale_type,year,MHDI,MHDI_income,MHDI_life_ex,MHDI_education,education,income
4354,,"38,90","67,19","Da Paz / Alvorada ( Residencial Guaianás / Conjunto Canaã / Condomínio Ouro Verde / Conjunto de Flores I ) (Manaus , RM Manaus)",,2000,"0,529","0,587","0,703","0,359","7,30","308,24"
4355,,"15,80","76,58","Da Paz ( Conjunto Parque Eduardo Gomes ) (Manaus , RM Manaus)",,2000,"0,760","0,861","0,860","0,593","9,63","1697,94"
4356,,"37,40","67,66","Da Paz / Redenção (Manaus , RM Manaus)",,2000,"0,550","0,621","0,711","0,376","7,85","381,90"
4357,,"37,80","67,54","Distrito Industrial I (Manaus , RM Manaus)",,2000,"0,578","0,606","0,709","0,449","8,25","346,60"
4358,,"34,70","68,60","Dom Pedro / Alvorada (Manaus , RM Manaus)",,2000,"0,588","0,629","0,727","0,444","8,48","399,61"
4359,,"33,00","69,18","Dom Pedro ( Comunidade Santa Terezinha ) (Manaus , RM Manaus)",,2000,"0,610","0,648","0,736","0,475","8,51","450,82"
4360,,"41,80","66,27","Edifício Maison Vivaldi / Edifício Residencial Palácio Adrianópolis / Edifício Mansão Adrianópolis / Residencial Jardim Adrianópolis / Condomínio Happy Days / Residencial Upperside / Residencial Uniqui / Condomínio Residencial Adrianópolis (Manaus , RM Manaus)",,2000,"0,504","0,544","0,688","0,342","7,07","235,71"
4361,,"14,60","77,26","Educandos (Manaus , RM Manaus)",,2000,"0,867","0,956","0,871","0,783","10,81","3073,30"
4362,,"38,90","67,19","Flores (Manaus , RM Manaus)",,2000,"0,529","0,587","0,703","0,359","7,30","308,24"
4363,,"14,90","77,10","Flores ( Arezzo / Espaço Verde ) (Manaus , RM Manaus)",,2000,"0,839","0,907","0,868","0,749","10,74","2260,87"
4364,,--,--,"Flores : Av. Torquato Tapajós / Rua Deputado Vital Pessoa (Manaus , RM Manaus)",,2000,--,--,--,--,--,--
4365,,--,--,"Flores ( Comunidade Mundo Novo / Conjunto Boas Novas / Laranjeiras / Loteamento Parque das Nações ) (Manaus , RM Manaus)",,2000,--,--,--,--,--,--
4366,,"38,40","67,37","Flores ( Condomínio Smile Parque das Flores / Conjunto Habitacional Beija-Flor / Condomínio Beija-Flor ) (Manaus , RM Manaus)",,2000,"0,527","0,595","0,706","0,349","7,07","323,81"
4367,,"19,50","74,73","Flores : Condomínio Yael / Laranjeiras (Manaus , RM Manaus)",,2000,"0,735","0,768","0,829","0,623","10,20","950,79"
4368,,"22,10","73,53","Flores ( Conjunto de Flores I ) (Manaus , RM Manaus)",,2000,"0,697","0,736","0,809","0,569","9,85","782,26"
4369,,"22,50","73,34","Flores ( Conjunto dos Sargentos e Sub-Tenentes da PM / Conjunto Rio Maracanã ) (Manaus , RM Manaus)",,2000,"0,693","0,716","0,806","0,576","9,82","688,60"
4370,,"16,30","76,35","Flores ( Conjunto São Judas Tadeu / Parque Laranjeiras / Conjunto Anavilhanas / Conjunto Parque das Palmeiras ) (Manaus , RM Manaus)",,2000,"0,806","0,838","0,856","0,730","11,04","1473,24"
4371,,"15,80","76,58","Gilberto Mestrinho ( Comunidade Novo Reino / Loteamento Parque Castanheira I ) (Manaus , RM Manaus)",,2000,"0,760","0,861","0,860","0,593","9,63","1697,94"
4372,,"40,60","66,68","Gilberto Mestrinho ( Invasão Grande Vitória / Loteamento Cidade do Leste ) (Manaus , RM Manaus)",,2000,"0,512","0,566","0,695","0,341","7,11","270,15"
4373,,"44,20","65,58","Gilberto Mestrinho / Jorge Teixeira ( Invasão Nova Vitória / Conjunto Santa Inês ) (Manaus , RM Manaus)",,2000,"0,421","0,525","0,676","0,210","5,24","209,82"
4374,,--,--,"Gilberto Mestrinho / Tancredo Neves ( Invasão Gilberto Mestrinho / Invasão Grande Vitória ) (Manaus , RM Manaus)",,2000,--,--,--,--,--,--
4375,,"43,10","65,89","Glória (Manaus , RM Manaus)",,2000,"0,457","0,530","0,682","0,264","6,80","216,54"
4376,,"44,20","65,58","Glória / Santo Antônio (Manaus , RM Manaus)",,2000,"0,421","0,525","0,676","0,210","5,24","209,82"
4377,,"31,30","69,79","Glória / São Raimundo (Manaus , RM Manaus)",,2000,"0,644","0,674","0,747","0,530","9,30","531,59"
4378,,"40,60","66,68","Japiim (Manaus , RM Manaus)",,2000,"0,512","0,566","0,695","0,341","7,11","270,15"
4379,,"40,60","66,68","Japiim ( Conjunto Trinta e Um de Março ) (Manaus , RM Manaus)",,2000,"0,512","0,566","0,695","0,341","7,11","270,15"
4380,,"29,70","70,40","Japiim / Petrópolis / São Francisco / Raiz ( Conjunto Vale do Amanhecer / Conjunto Jardim Petropolis II / Conjunto Japiinlândia / Conjunto Costa e Silva / Parque Residencial Emanuelle / Residencial Petrópolis ) (Manaus , RM Manaus)",,2000,"0,655","0,680","0,757","0,546","9,40","550,49"
4381,,"32,90","69,21","Japiim / Raiz (Manaus , RM Manaus)",,2000,"0,617","0,656","0,737","0,485","9,17","474,90"
4382,,"38,40","67,37","Japiim : Rua da Felicidade / Rua Paz / Rua Principal (Manaus , RM Manaus)",,2000,"0,527","0,595","0,706","0,349","7,07","323,81"
4383,,"44,20","65,58","Jorge Teixeira / Cidade de Deus ( Comunidade Val Paraíso / Comunidade Santa Bárbara / Comunidade Chico Mendes / Comunidade Areal do Mindú ) (Manaus , RM Manaus)",,2000,"0,421","0,525","0,676","0,210","5,24","209,82"
4384,,"41,30","66,44","Jorge Teixeira ( Conjunto Santa Inês / Loteamento João Paulo / Conjunto São Camilo / Loteamento João Paulo Segunda Etapa ) (Manaus , RM Manaus)",,2000,"0,496","0,555","0,691","0,319","7,46","252,77"
4385,,"44,20","65,58","Jorge Teixeira / Distrito Industrial II (Manaus , RM Manaus)",,2000,"0,421","0,525","0,676","0,210","5,24","209,82"
4386,,"44,00","65,63","Jorge Teixeira ( Loteamento Arthur Virgílio Filho / Loteamento Bairro Novo ) (Manaus , RM Manaus)",,2000,"0,457","0,527","0,677","0,268","6,81","212,45"
4387,,"38,90","67,19","Lago Azul ( Comunidade São João / Comunidade Vinte e Três de Setembro / Condomínio Verona / Loteamento Parque dos Guaranás ) (Manaus , RM Manaus)",,2000,"0,529","0,587","0,703","0,359","7,30","308,24"
4388,,"45,10","65,29","Lírio do Vale / Nova Esperança / Planalto ( Conjunto Vista Bela ) / Ponta Negra (Manaus , RM Manaus)",,2000,"0,444","0,517","0,672","0,252","6,63","200,15"
4389,,"34,60","68,63","Loteamento Jardim Flamboyant / Condomínio Agave (Manaus , RM Manaus)",,2000,"0,599","0,629","0,727","0,470","9,08","402,03"
4390,,--,--,"Loteamento Mundo Novo (Manaus , RM Manaus)",,2000,--,--,--,--,--,--
4391,,"18,90","75,00","Loteamento Parque Castanheira II (Manaus , RM Manaus)",,2000,"0,749","0,783","0,833","0,645","9,42","1043,57"
4392,,"22,10","73,53","Loteamento Popular Parque Centenário (Manaus , RM Manaus)",,2000,"0,697","0,736","0,809","0,569","9,85","782,26"
4393,,"37,40","67,66","Mauazinho / Armando Mendes / Distrito Industrial II ( Conjunto Residencial Lula / Cidadão IX / Comunidade Parque Mauá / Loteamento Jardim Mauá / Comunidade da Sharp ) (Manaus , RM Manaus)",,2000,"0,550","0,621","0,711","0,376","7,85","381,90"
4394,,"43,10","65,89","Mauazinho ( Conjunto Santa Maria ) (Manaus , RM Manaus)",,2000,"0,457","0,530","0,682","0,264","6,80","216,54"
4395,,--,--,"Monte das Oliveiras (Manaus , RM Manaus)",,2000,--,--,--,--,--,--
4396,,"42,50","66,08","Monte das Oliveiras / Nova Cidade ( Conjunto Cidadão XII 1ª e 2ª Etapa / Conjunto Cidadão V e VII / Loteamento Agnus Dei ) (Manaus , RM Manaus)",,2000,"0,460","0,539","0,685","0,263","6,60","228,59"
4397,,"40,20","66,77","Morada do Parque / Alpha Garden (Manaus , RM Manaus)",,2000,"0,502","0,572","0,696","0,317","7,99","281,78"
4398,,--,--,"Morada do Sol (Manaus , RM Manaus)",,2000,--,--,--,--,--,--
4399,,"14,60","77,26","Morro da Liberdade (Manaus , RM Manaus)",,2000,"0,867","0,956","0,871","0,783","10,81","3073,30"
4400,,"38,90","67,19","Morro da Liberdade : Beco Antônio Lucena / Escola de Samba Reino Unido / Beco São Domingos (Manaus , RM Manaus)",,2000,"0,529","0,587","0,703","0,359","7,30","308,24"
4401,,"40,60","66,68","Morro da Liberdade / Santa Luzia / São Lázaro (Manaus , RM Manaus)",,2000,"0,512","0,566","0,695","0,341","7,11","270,15"
4402,,"33,00","69,18","Nossa Senhora Aparecida (Manaus , RM Manaus)",,2000,"0,610","0,648","0,736","0,475","8,51","450,82"
4403,,"18,90","75,00","Nossa Senhora Aparecida ( Ponte São Raimundo) (Manaus , RM Manaus)",,2000,"0,749","0,783","0,833","0,645","9,42","1043,57"
4404,,"16,30","76,35","Nossa Senhora Aparecida : Rua Leonardo Malcher (Manaus , RM Manaus)",,2000,"0,806","0,838","0,856","0,730","11,04","1473,24"
4405,,"29,70","70,40","Nossa Senhora das Graças (Manaus , RM Manaus)",,2000,"0,655","0,680","0,757","0,546","9,40","550,49"
4406,,"31,30","69,79","Nossa Senhora das Graças ( Conjunto Beco do Macedo ) (Manaus , RM Manaus)",,2000,"0,644","0,674","0,747","0,530","9,30","531,59"
4407,,"20,60","74,18","Nossa Senhora das Graças : Parque Amazonense / Cemitério São João Batista / Rua Belém (Manaus , RM Manaus)",,2000,"0,721","0,753","0,820","0,607","10,06","869,24"
4408,,"22,10","73,53","Nova Cidade ( Conjunto Carlos Braga - Cidadão III / Conjunto Habitacional Vila da Barra / Conjunto Galiléia / Conjunto Nova Cidade ) (Manaus , RM Manaus)",,2000,"0,697","0,736","0,809","0,569","9,85","782,26"
4409,,"35,00","68,49","Novo Aleixo ( Comunidade Nossa Senhora de Fátima / Conjunto Amazonino Mendes / Conjunto Novo Canaã / Conjunto Mutirão - Amazonino Mendes / Loteamento Novo Aleixo ) (Manaus , RM Manaus)",,2000,"0,580","0,626","0,725","0,430","8,17","393,94"
4410,,"41,40","66,41","Novo Aleixo ( Conjunto Amadeu Botelho / Conjunto Residencial Águas Claras / Conjunto Mutirão - Amazonino Mendes / Conjunto Residencial Arco-íris III / Loteamento Novo Aleixo ) (Manaus , RM Manaus)",,2000,"0,498","0,554","0,690","0,324","7,41","251,40"
4411,,"28,10","70,99","Novo Aleixo ( Conjunto Arco-Íris / Loteamento Águas Claras ) (Manaus , RM Manaus)",,2000,"0,687","0,679","0,767","0,622","10,39","547,07"
4412,,"22,50","73,34","Novo Aleixo ( Loteamento Novo Aleixo ) (Manaus , RM Manaus)",,2000,"0,693","0,716","0,806","0,576","9,82","688,60"
4413,,"33,00","69,18","Novo Israel / Colônia Santo Antônio ( Loteamento Recreio Canaã ) (Manaus , RM Manaus)",,2000,"0,610","0,648","0,736","0,475","8,51","450,82"
4414,,"43,00","65,94","Novo Israel / Colônia Terra Nova ( Loteamento Recreio Canaã ) (Manaus , RM Manaus)",,2000,"0,463","0,531","0,682","0,274","6,99","218,12"
4415,,"40,80","66,59","Parque Dez de Novembro (Manaus , RM Manaus)",,2000,"0,494","0,557","0,693","0,313","7,49","256,27"
4416,,"17,40","75,76","Parque Dez de Novembro ( Comunidade União ) (Manaus , RM Manaus)",,2000,"0,781","0,813","0,846","0,692","9,83","1263,54"
4417,,"37,40","67,66","Parque Dez de Novembro ( Condomínio Jardim Califórnia / Residencial Riviera Francesa / Edifício Ópera Prima / Condomínio Parque dos Rios I / Condomínio Parque dos Rios IV /Edificio Genev / Edificio Nau Capitania ) (Manaus , RM Manaus)",,2000,"0,550","0,621","0,711","0,376","7,85","381,90"
4418,,"14,60","77,26","Parque Dez de Novembro ( Conjunto Castelo Branco / Conjunto Yolanda ) (Manaus , RM Manaus)",,2000,"0,867","0,956","0,871","0,783","10,81","3073,30"
4419,,"17,50","75,69","Parque Dez de Novembro ( Conjunto Eldorado / Conjunto Jardim Itaoca ) (Manaus , RM Manaus)",,2000,"0,790","0,809","0,845","0,720","10,59","1229,12"
4420,,"17,50","75,69","Parque Dez de Novembro ( Conjunto Parque Shangrilá IV / Conjunto Parque Shangrilá VII ) (Manaus , RM Manaus)",,2000,"0,790","0,809","0,845","0,720","10,59","1229,12"
4421,,"20,60","74,18","Parque Dez de Novembro ( Conjunto Samambaia ) (Manaus , RM Manaus)",,2000,"0,721","0,753","0,820","0,607","10,06","869,24"
4422,,"18,90","75,00","Parque Dez de Novembro ( Residencial Vila da Barra / Conjunto Murici / Residencial Maron / Condomínio Giardino di Milano / Conjunto Tropical / Conjunto Belo Horizonte / Conjunto Castelo Branco ) (Manaus , RM Manaus)",,2000,"0,749","0,783","0,833","0,645","9,42","1043,57"
4423,,"14,60","77,26","Petrópolis (Manaus , RM Manaus)",,2000,"0,867","0,956","0,871","0,783","10,81","3073,30"
4424,,"40,10","66,81","Petrópolis ( Conjunto Jardim Petrópolis / Condomínio Vale do Sol ) (Manaus , RM Manaus)",,2000,"0,522","0,573","0,697","0,356","7,47","282,76"
4425,,"17,20","75,88","Planalto / Tarumã ( Jardim Versalles / Conjunto Campos Elíseos / Conjunto Vista Bela ) (Manaus , RM Manaus)",,2000,"0,773","0,814","0,848","0,670","9,87","1271,02"
4426,,"16,30","76,35","Ponta Negra / Tarumã ( Condomínio Aplhaville Manaus / Residencial Ponta Negra / Jardim das Américas / Residencial Itaporanga ) (Manaus , RM Manaus)",,2000,"0,806","0,838","0,856","0,730","11,04","1473,24"
4427,,"14,60","77,26","Praça 14 de Janeiro (Manaus , RM Manaus)",,2000,"0,867","0,956","0,871","0,783","10,81","3073,30"
4428,,"22,50","73,34","Praça 14 de Janeiro / Cachoeirinha (Manaus , RM Manaus)",,2000,"0,693","0,716","0,806","0,576","9,82","688,60"
4429,,"31,50","69,73","Presidente Vargas (Manaus , RM Manaus)",,2000,"0,635","0,673","0,746","0,509","9,22","528,24"
4430,,"40,80","66,59","Presidente Vargas ( Bariri ) (Manaus , RM Manaus)",,2000,"0,494","0,557","0,693","0,313","7,49","256,27"
4431,,"22,10","73,53","Puraquequara / Colônia Antônio Aleixo / Distrito Industrial II ( Comuidade Onze de Maio / Conjunto Amine Lindoso - Projeto Cidadão II / Comunidade da Fé I / Comunidade da Fé II / Comunidade Nova Esperança / Comunidade Bela Vista ) (Manaus , RM Manaus)",,2000,"0,697","0,736","0,809","0,569","9,85","782,26"
4432,,"45,50","65,20","Raiz (Manaus , RM Manaus)",,2000,"0,451","0,512","0,670","0,267","7,06","193,55"
4433,,"44,20","65,58","Raiz : Avenida Marginal / Parque Residencial Cachoeirinha PROSAMIN (Manaus , RM Manaus)",,2000,"0,421","0,525","0,676","0,210","5,24","209,82"
4434,,"34,70","68,57","Redenção (Manaus , RM Manaus)",,2000,"0,588","0,629","0,726","0,445","8,14","399,63"
4435,,"40,80","66,59","Redenção / Da Paz ( Residencial Jardim Hiléia / Hiléia / Conjunto Parque Eduardo Gomes / Conjunto Santos Dumont ) (Manaus , RM Manaus)",,2000,"0,494","0,557","0,693","0,313","7,49","256,27"
4436,,"18,90","75,00","Residencial Boa Vista (Manaus , RM Manaus)",,2000,"0,749","0,783","0,833","0,645","9,42","1043,57"
4437,,--,--,"Residencial Eldorado Park (Manaus , RM Manaus)",,2000,--,--,--,--,--,--
4438,,"14,60","77,26","Residencial Ibiza / Residencial Parque dos Rios / Residencial Mundi Resort / Condomínio Maison Ephigênio Sales / Conjunto Jardim Espanha III / Parque Residencial Monte Libano (Manaus , RM Manaus)",,2000,"0,867","0,956","0,871","0,783","10,81","3073,30"
4439,,"14,90","77,10","Residencial Manoa (Manaus , RM Manaus)",,2000,"0,839","0,907","0,868","0,749","10,74","2260,87"
4440,,"20,60","74,18","Residencial Paraíso Girassol / Residencial Tapajós (Manaus , RM Manaus)",,2000,"0,721","0,753","0,820","0,607","10,06","869,24"
4441,,"14,90","77,10","Santa Etelvina (Manaus , RM Manaus)",,2000,"0,839","0,907","0,868","0,749","10,74","2260,87"
4442,,"20,60","74,18","Santa Etelvina / Monte das Oliveiras ( Comunidade Vitória Régia / Comunidade Vista Alegre / Conjunto Residencial Santa Tereza / Loteamento Fortaleza / Loteamento Popular Cordeiro / Loteamento Rio Piorini V ) (Manaus , RM Manaus)",,2000,"0,721","0,753","0,820","0,607","10,06","869,24"
4443,,"38,90","67,19","Santo Agostinho (Manaus , RM Manaus)",,2000,"0,529","0,587","0,703","0,359","7,30","308,24"
4444,,"41,80","66,27","Santo Agostinho : Avenida Rio negro / Academia de Tênis (Manaus , RM Manaus)",,2000,"0,504","0,544","0,688","0,342","7,07","235,71"
4445,,"22,50","73,34","Santo Agostinho ( Condomínio Residencial Vila Verde ) (Manaus , RM Manaus)",,2000,"0,693","0,716","0,806","0,576","9,82","688,60"
4446,,"22,10","73,53","Santo Agostinho ( Condomínio Residencial Vila Verde I / Condomínio Vila Vince ) (Manaus , RM Manaus)",,2000,"0,697","0,736","0,809","0,569","9,85","782,26"
4447,,"17,20","75,88","Santo Agostinho : Rua Jericó / Travessa Judéia (Manaus , RM Manaus)",,2000,"0,773","0,814","0,848","0,670","9,87","1271,02"
4448,,"44,20","65,58","Santo Agostinho : Rua Padre Agostinho / Avenida Liberdade / Rua Primeiro de Maio (Manaus , RM Manaus)",,2000,"0,421","0,525","0,676","0,210","5,24","209,82"
4449,,"37,40","67,66","Santo Antônio (Manaus , RM Manaus)",,2000,"0,550","0,621","0,711","0,376","7,85","381,90"
4450,,"32,50","69,36","Santo Antônio / São Raimundo (Manaus , RM Manaus)",,2000,"0,622","0,663","0,739","0,491","9,17","495,32"
4451,,"15,80","76,58","São Francisco (Manaus , RM Manaus)",,2000,"0,760","0,861","0,860","0,593","9,63","1697,94"
4452,,"22,50","73,34","São Geraldo (Manaus , RM Manaus)",,2000,"0,693","0,716","0,806","0,576","9,82","688,60"
4453,,"22,50","73,34","São Geraldo : Av. Kako Caminha / Av. Costantino Nery / Rua Santo Afonso (Manaus , RM Manaus)",,2000,"0,693","0,716","0,806","0,576","9,82","688,60"
4454,,"29,70","70,40","São Geraldo ( Comunidade Arthur Bernardes ) (Manaus , RM Manaus)",,2000,"0,655","0,680","0,757","0,546","9,40","550,49"
4455,,"44,20","65,58","São Jorge (Manaus , RM Manaus)",,2000,"0,421","0,525","0,676","0,210","5,24","209,82"
4456,,--,--,"São Jorge / Vila da Prata ( Conjunto Jardim dos Barés / Conjunto Vitória Régia ) (Manaus , RM Manaus)",,2000,--,--,--,--,--,--
4457,,"24,50","72,47","São José Operário (Manaus , RM Manaus)",,2000,"0,658","0,696","0,791","0,518","9,21","607,83"
4458,,"38,60","67,28","São Raimundo (Manaus , RM Manaus)",,2000,"0,554","0,592","0,705","0,407","8,59","318,00"
4459,,"40,20","66,77","São Raimundo / Glória (Manaus , RM Manaus)",,2000,"0,502","0,572","0,696","0,317","7,99","281,78"
4460,,"31,30","69,79","Tancredo Neves ( Conjunto Nova Floresta / Conjunto São Lucas /Invasão Nova Conquista ) (Manaus , RM Manaus)",,2000,"0,644","0,674","0,747","0,530","9,30","531,59"
4461,,"44,00","65,62","Tarumã (Manaus , RM Manaus)",,2000,"0,461","0,526","0,677","0,275","7,21","211,54"
4462,,"38,90","67,19","Tarumã-Açu ( Comunidade Ismail Aziz / Comunidade União da Vitória ) (Manaus , RM Manaus)",,2000,"0,529","0,587","0,703","0,359","7,30","308,24"
4463,,"40,60","66,68","Tarumã-Açu ( Residencial Vila Dos Pássaros ) (Manaus , RM Manaus)",,2000,"0,512","0,566","0,695","0,341","7,11","270,15"
4464,,--,--,"Vila Humaitá ( Marinha ) / Vila Rio Negro / Vila Buriti (Manaus , RM Manaus)",,2000,--,--,--,--,--,--
4465,,"22,50","73,34","Vila Militar Ajuricaba (Manaus , RM Manaus)",,2000,"0,693","0,716","0,806","0,576","9,82","688,60"
4466,,"18,90","75,00","Zona Rural Manaus (Manaus , RM Manaus)",,2000,"0,749","0,783","0,833","0,645","9,42","1043,57"
4467,,"44,20","65,58","Zumbi dos Palmares ( Conjunto Nova Luz / Residencial Barcelona ) (Manaus , RM Manaus)",,2000,"0,421","0,525","0,676","0,210","5,24","209,82"
4468,,"39,60","66,98","Mandirituba (Mandirituba , RM Curitiba)",,2000,"0,510","0,579","0,700","0,327","7,49","294,25"
4469,,"24,88","70,91","Acaracuzinho / Novo Oriente (Maracanaú , RM Fortaleza)",,2000,"0,568","0,650","0,765","0,368","8,87","457,67"
4470,,"32,60","69,68","Alto Alegre / Jatobá / Siqueira (Maracanaú , RM Fortaleza)",,2000,"0,639","0,605","0,745","0,580","9,66","346,07"
4471,,"41,00","66,98","Alto Alegre / Jatobá / Siqueira I (Maracanaú , RM Fortaleza)",,2000,"0,508","0,516","0,700","0,363","8,12","198,97"
4472,,"37,60","68,03","Alto da Mangueira / Boa vista / Jereissati E (Maracanaú , RM Fortaleza)",,2000,"0,509","0,547","0,717","0,336","8,10","240,16"
4473,,"36,70","68,31","Conjunto Timbó (Maracanaú , RM Fortaleza)",,2000,"0,559","0,562","0,722","0,430","9,11","263,61"
4474,,"36,20","68,47","Distrito Industrial (Maracanaú , RM Fortaleza)",,2000,"0,569","0,565","0,725","0,450","9,79","269,49"
4475,,"29,60","70,75","Jereissati / Centro (Maracanaú , RM Fortaleza)",,2000,"0,668","0,641","0,763","0,610","10,44","430,94"
4476,,"34,40","69,06","Maracanaú / Parte Sul (Maracanaú , RM Fortaleza)",,2000,"0,614","0,584","0,734","0,540","10,09","303,45"
4477,,"39,50","67,44","Mucunã / Jaçanaú (Maracanaú , RM Fortaleza)",,2000,"0,510","0,528","0,707","0,355","8,58","213,75"
4478,,"40,00","67,29","Novo Maracanaú (Maracanaú , RM Fortaleza)",,2000,"0,503","0,521","0,705","0,346","7,75","205,20"
4479,,"29,60","70,75","Novo Oriente / Alto Alege II (Maracanaú , RM Fortaleza)",,2000,"0,668","0,641","0,763","0,610","10,44","430,94"
4480,,"36,70","68,31","Pajuçara I (Maracanaú , RM Fortaleza)",,2000,"0,559","0,562","0,722","0,430","9,11","263,61"
