,codigo,inf_mortality,life_ex,locale,locale_type,year,MHDI,MHDI_income,MHDI_life_ex,MHDI_education,education,income
4224,,18.68,70.22,Pedras Altas (RS),,1991,0.387,0.554,0.754,0.139,9.83,251.46
4225,,28.37,66.16,Pedro Osório (RS),,1991,0.372,0.541,0.686,0.139,6.63,232.50
4226,,27.33,66.55,Pejuçara (RS),,1991,0.518,0.631,0.693,0.318,10.65,406.79
4227,,23.20,68.20,Pelotas (RS),,1991,0.542,0.642,0.720,0.345,10.74,435.30
4228,,21,69.15,Picada Café (RS),,1991,0.558,0.666,0.736,0.354,10.31,504.76
4229,,22.20,68.63,Pinhal (RS),,1991,0.520,0.663,0.727,0.291,11.24,495.89
4230,,23.51,68.07,Pinhal da Serra (RS),,1991,0.403,0.496,0.718,0.184,9.42,175.61
4231,,25.25,67.37,Pinhal Grande (RS),,1991,0.278,0.407,0.706,0.075,6.95,100.52
4232,,25.84,67.13,Pinheirinho do Vale (RS),,1991,0.405,0.561,0.702,0.169,8.50,262.88
4233,,24.64,67.61,Pinheiro Machado (RS),,1991,0.375,0.526,0.710,0.141,9.52,211.69
4234,,28.37,66.16,Pirapó (RS),,1991,0.425,0.594,0.686,0.189,9.33,321.60
4235,,28.66,66.06,Piratini (RS),,1991,0.391,0.466,0.684,0.188,9.49,144.93
4236,,23.22,68.20,Planalto (RS),,1991,0.408,0.547,0.720,0.173,9.25,240.30
4237,,26.34,66.93,Poço das Antas (RS),,1991,0.444,0.538,0.699,0.233,10.72,227.37
4238,,18.60,70.26,Pontão (RS),,1991,0.489,0.614,0.754,0.253,10.76,365.99
4239,,28.04,66.29,Ponte Preta (RS),,1991,0.373,0.547,0.688,0.138,8.83,240.12
4240,,19.20,69.97,Portão (RS),,1991,0.336,0.477,0.750,0.106,8.94,155.83
4241,,24.02,67.86,Porto Alegre (RS),,1991,0.453,0.610,0.714,0.214,9.64,357.22
4242,,21.12,69.87,Porto Lucena (RS),,1991,0.660,0.779,0.748,0.494,10.53,1021.93
4243,,25.40,67.30,Porto Mauá (RS),,1991,0.437,0.509,0.705,0.232,9.49,189.81
4244,,21.07,69.12,Porto Vera Cruz (RS),,1991,0.474,0.511,0.735,0.284,10.60,192.33
4245,,21.78,68.81,Porto Xavier (RS),,1991,0.406,0.464,0.730,0.198,8.41,144
4246,,19.55,69.81,Pouso Novo (RS),,1991,0.490,0.581,0.747,0.271,10.26,297.26
4247,,16.45,71.32,Presidente Lucena (RS),,1991,0.497,0.613,0.772,0.260,10.06,362.40
4248,,17.51,70.79,Progresso (RS),,1991,0.455,0.595,0.763,0.207,6.92,323.88
4249,,30.05,65.55,Protásio Alves (RS),,1991,0.405,0.580,0.676,0.169,9.76,294.88
4250,,20.16,69.53,Putinga (RS),,1991,0.423,0.597,0.742,0.171,9.95,329.43
4251,,21.21,69.06,Quaraí (RS),,1991,0.444,0.556,0.734,0.215,10.21,254.79
4252,,24.07,67.84,Quatro Irmãos (RS),,1991,0.542,0.628,0.714,0.355,10.69,397.17
4253,,25.36,67.32,Quevedos (RS),,1991,0.330,0.485,0.705,0.105,6.21,163.67
4254,,24.48,67.67,Quinze de Novembro (RS),,1991,0.343,0.474,0.711,0.120,7.73,152.79
4255,,21.26,69.04,Redentora (RS),,1991,0.477,0.643,0.734,0.230,10.94,438.32
4256,,39.69,62.40,Relvado (RS),,1991,0.350,0.491,0.623,0.140,8.88,170.08
4257,,24.01,67.87,Restinga Seca (RS),,1991,0.406,0.580,0.715,0.161,9.76,294.86
4258,,26.09,67.03,Rio dos Índios (RS),,1991,0.490,0.610,0.701,0.275,9.80,357.14
4259,,25.11,67.42,Rio Grande (RS),,1991,0.327,0.401,0.707,0.123,9.21,96.88
4260,,23.63,68.02,Rio Pardo (RS),,1991,0.527,0.651,0.717,0.314,9.93,458.75
4261,,26.74,66.78,Riozinho (RS),,1991,0.482,0.602,0.696,0.268,10.07,339.62
4262,,17.90,70.59,Roca Sales (RS),,1991,0.420,0.557,0.760,0.175,9.01,255.78
4263,,19.80,69.69,Rodeio Bonito (RS),,1991,0.510,0.618,0.745,0.288,10.87,375.12
4264,,19.08,70.03,Rolador (RS),,1991,0.496,0.555,0.751,0.293,10.63,252.75
4265,,19.80,69.69,Rolante (RS),,1991,0.366,0.454,0.745,0.145,11.05,134.83
4266,,22.20,68.63,Ronda Alta (RS),,1991,0.444,0.580,0.727,0.207,10.13,295.34
4267,,21.86,68.78,Rondinha (RS),,1991,0.457,0.544,0.730,0.240,10.34,236.76
4268,,19.08,70.03,Roque Gonzales (RS),,1991,0.494,0.604,0.751,0.266,10.77,344.12
4269,,23.67,68,Rosário do Sul (RS),,1991,0.448,0.528,0.717,0.237,9.81,213.42
4270,,24.07,67.84,Sagrada Família (RS),,1991,0.496,0.591,0.714,0.290,9.42,316.68
4271,,24.29,67.75,Saldanha Marinho (RS),,1991,0.327,0.395,0.713,0.124,10.38,93.22
4272,,21.21,69.06,Salto do Jacuí (RS),,1991,0.508,0.694,0.734,0.258,11.11,599.42
4273,,27.87,66.35,Salvador das Missões (RS),,1991,0.459,0.606,0.689,0.232,9.96,347.94
4274,,24.76,67.56,Salvador do Sul (RS),,1991,0.518,0.542,0.709,0.362,10.40,232.83
4275,,17.68,70.70,Sananduva (RS),,1991,0.524,0.630,0.762,0.299,11.02,404.12
4276,,19.20,69.97,Santa Bárbara do Sul (RS),,1991,0.513,0.596,0.750,0.302,10.96,326.42
4277,,33.34,69.04,Santa Cecília do Sul (RS),,1991,0.541,0.631,0.734,0.342,10.39,407.01
4278,,21.86,68.78,Santa Clara do Sul (RS),,1991,0.372,0.516,0.730,0.137,5.52,197.91
4279,,18.10,70.50,Santa Cruz do Sul (RS),,1991,0.493,0.591,0.758,0.267,9.49,315.75
4280,,21.46,68.95,Santa Margarida do Sul (RS),,1991,0.561,0.681,0.733,0.353,10.48,554.13
4281,,17.90,70.59,Santa Maria (RS),,1991,0.426,0.560,0.760,0.182,7.32,260.46
4282,,18.43,70.34,Santa Maria do Herval (RS),,1991,0.609,0.699,0.756,0.428,10.78,617.91
4283,,22.20,68.63,Santana da Boa Vista (RS),,1991,0.401,0.584,0.727,0.152,9.48,302.15
4284,,25.60,67.22,Sant'Ana do Livramento (RS),,1991,0.388,0.483,0.704,0.172,10.20,161.29
4285,,25.25,67.37,Santa Rosa (RS),,1991,0.557,0.641,0.706,0.382,10.37,431.03
4286,,19.80,69.69,Santa Tereza (RS),,1991,0.555,0.640,0.745,0.359,10.37,429.93
4287,,15.52,71.80,Santa Vitória do Palmar (RS),,1991,0.461,0.594,0.780,0.211,5.98,322.55
4288,,31.42,65.07,Santiago (RS),,1991,0.501,0.649,0.668,0.290,9.91,452.69
4289,,17.22,70.93,Santo Ângelo (RS),,1991,0.559,0.616,0.766,0.371,11.46,370.52
4290,,18.89,70.12,Santo Antônio da Patrulha (RS),,1991,0.568,0.651,0.752,0.374,10.78,458.26
4291,,19.45,69.86,Santo Antônio das Missões (RS),,1991,0.508,0.625,0.748,0.281,10.98,390.71
4292,,24.64,67.61,Santo Antônio do Palma (RS),,1991,0.435,0.551,0.710,0.210,9.92,246
4293,,17.90,70.59,Santo Antônio do Planalto (RS),,1991,0.453,0.579,0.760,0.211,9.23,293.23
4294,,17.28,70.90,Santo Augusto (RS),,1991,0.510,0.630,0.765,0.276,12.12,403.53
4295,,26.23,66.98,Santo Cristo (RS),,1991,0.480,0.616,0.700,0.256,9.89,368.56
4296,,21.21,69.06,Santo Expedito do Sul (RS),,1991,0.503,0.570,0.734,0.304,10.57,278.32
4297,,23.63,68.02,São Borja (RS),,1991,0.379,0.470,0.717,0.161,9.31,148.78
4298,,18.60,70.26,São Domingos do Sul (RS),,1991,0.540,0.632,0.754,0.331,10.18,409.49
4299,,19.01,70.06,São Francisco de Assis (RS),,1991,0.568,0.651,0.751,0.375,10.66,459.62
4300,,23.15,68.22,São Francisco de Paula (RS),,1991,0.445,0.547,0.720,0.223,9.64,239.95
4301,,29.63,65.70,São Gabriel (RS),,1991,0.464,0.608,0.678,0.243,9.36,350.67
4302,,19.16,70,São Jerônimo (RS),,1991,0.518,0.632,0.750,0.294,9.89,407.91
4303,,23.22,68.20,São João da Urtiga (RS),,1991,0.478,0.639,0.720,0.238,10.41,425.91
4304,,21.21,69.06,São João do Polêsine (RS),,1991,0.428,0.506,0.734,0.211,10.55,186.35
4305,,23.22,68.20,São Jorge (RS),,1991,0.499,0.605,0.720,0.286,9.92,346.30
4306,,23.22,68.20,São José das Missões (RS),,1991,0.506,0.604,0.720,0.298,10.35,344.10
4307,,24.48,67.67,São José do Herval (RS),,1991,0.326,0.492,0.711,0.099,9.09,170.42
4308,,21.25,69.04,São José do Hortêncio (RS),,1991,0.407,0.533,0.734,0.172,8.73,220.13
4309,,18.85,70.14,São José do Inhacorá (RS),,1991,0.481,0.584,0.752,0.253,11.66,303.05
4310,,19.11,70.01,São José do Norte (RS),,1991,0.441,0.517,0.750,0.221,11.17,199.96
4311,,39.15,62.56,São José do Ouro (RS),,1991,0.360,0.527,0.626,0.141,8.41,212.82
4312,,26.14,67.01,São José dos Ausentes (RS),,1991,0.489,0.581,0.700,0.287,10.54,297
4313,,28.38,66.16,São José do Sul (RS),,1991,0.420,0.569,0.686,0.190,7.89,275.55
4314,,21.21,69.06,São Leopoldo (RS),,1991,0.416,0.588,0.734,0.167,8.20,310.45
4315,,23.90,67.91,São Lourenço do Sul (RS),,1991,0.543,0.684,0.715,0.327,9.90,565.03
4316,,21,69.15,São Luiz Gonzaga (RS),,1991,0.469,0.618,0.736,0.227,10.04,374.16
4317,,25.83,67.13,São Marcos (RS),,1991,0.520,0.612,0.702,0.328,10.30,359.76
4318,,17.73,70.68,São Martinho (RS),,1991,0.555,0.702,0.761,0.320,11.05,631.33
4319,,23.22,68.20,São Martinho da Serra (RS),,1991,0.470,0.525,0.720,0.275,10.35,209.62
4320,,18.85,70.14,São Miguel das Missões (RS),,1991,0.369,0.515,0.752,0.130,8.66,197.44
4321,,30.56,65.37,São Nicolau (RS),,1991,0.403,0.527,0.673,0.184,9.12,212.35
4322,,27.10,66.64,São Paulo das Missões (RS),,1991,0.393,0.537,0.694,0.163,8.89,226.80
4323,,23.67,68,São Pedro da Serra (RS),,1991,0.441,0.492,0.717,0.243,9.94,171.31
4324,,18.60,70.26,São Pedro das Missões (RS),,1991,0.546,0.658,0.754,0.328,7.85,481.30
4325,,24.48,67.67,São Pedro do Butiá (RS),,1991,0.398,0.452,0.711,0.196,7.81,132.86
4326,,19.36,69.90,São Pedro do Sul (RS),,1991,0.553,0.607,0.748,0.373,9.45,349.08
4327,,27.10,66.64,São Sebastião do Caí (RS),,1991,0.476,0.571,0.694,0.272,10.59,279.98
4328,,19.91,69.65,São Sepé (RS),,1991,0.552,0.668,0.744,0.339,10.43,512.34
4329,,23.63,68.02,São Valentim (RS),,1991,0.506,0.617,0.717,0.293,10.73,371.60
4330,,21.91,68.75,São Valentim do Sul (RS),,1991,0.458,0.601,0.729,0.219,10.16,335.89
4331,,17.90,70.59,São Valério do Sul (RS),,1991,0.502,0.596,0.760,0.280,11.31,326.54
4332,,23.87,67.93,São Vendelino (RS),,1991,0.431,0.470,0.716,0.238,9.64,148.84
4333,,15.92,71.59,São Vicente do Sul (RS),,1991,0.509,0.622,0.777,0.273,10.34,383.38
4334,,18.85,70.14,Sapiranga (RS),,1991,0.488,0.617,0.752,0.250,10.34,371.04
4335,,20.95,69.18,Sapucaia do Sul (RS),,1991,0.463,0.636,0.736,0.212,9.47,419.15
4336,,19.43,69.87,Sarandi (RS),,1991,0.513,0.625,0.748,0.288,10.04,392.11
4337,,17.22,70.93,Seberi (RS),,1991,0.535,0.603,0.766,0.332,10.28,341.28
4338,,21.25,69.04,Sede Nova (RS),,1991,0.406,0.514,0.734,0.178,9.41,196.38
4339,,18.66,70.23,Segredo (RS),,1991,0.451,0.532,0.754,0.229,9.93,219.49
4340,,30.69,65.32,Selbach (RS),,1991,0.394,0.517,0.672,0.176,9.72,200.06
4341,,22.25,68.61,Senador Salgado Filho (RS),,1991,0.570,0.618,0.727,0.412,10.54,374.99
4342,,23.22,68.20,Sentinela do Sul (RS),,1991,0.393,0.493,0.720,0.171,7.73,172.29
4343,,25.11,67.42,Serafina Corrêa (RS),,1991,0.375,0.554,0.707,0.135,8.28,251.84
4344,,19.16,70,Sério (RS),,1991,0.561,0.658,0.750,0.358,12.04,480.16
4345,,22.20,68.63,Sertão (RS),,1991,0.367,0.531,0.727,0.128,6.60,217.90
4346,,18.89,70.12,Sertão Santana (RS),,1991,0.495,0.552,0.752,0.293,10.56,247.85
4347,,32.12,64.82,Sete de Setembro (RS),,1991,0.409,0.577,0.664,0.179,8.84,290.73
4348,,23.67,68,Severiano de Almeida (RS),,1991,0.389,0.468,0.717,0.175,10.77,147.06
4349,,19.20,69.97,Silveira Martins (RS),,1991,0.451,0.533,0.750,0.230,10.66,221.11
4350,,17.87,70.61,Sinimbu (RS),,1991,0.502,0.589,0.760,0.282,10.24,312.50
4351,,25.38,67.31,Sobradinho (RS),,1991,0.374,0.553,0.705,0.134,9.57,250.21
4352,,27.39,66.53,Soledade (RS),,1991,0.538,0.623,0.692,0.361,10.39,386.81
4353,,21.21,69.06,Tabaí (RS),,1991,0.522,0.615,0.734,0.316,10.20,368.12
4354,,28.18,66.23,Tapejara (RS),,1991,0.379,0.509,0.687,0.156,8.68,189.90
4355,,25.11,67.42,Tapera (RS),,1991,0.490,0.608,0.707,0.274,10.49,351.62
4356,,25.71,67.18,Tapes (RS),,1991,0.553,0.640,0.703,0.376,10.91,429.88
4357,,24.07,67.84,Taquara (RS),,1991,0.498,0.646,0.714,0.267,10.07,445.44
4358,,14.60,72.29,Taquari (RS),,1991,0.537,0.679,0.788,0.289,9.67,548.71
4359,,24.86,67.52,Taquaruçu do Sul (RS),,1991,0.498,0.603,0.709,0.289,10.61,341.64
4360,,21.25,69.04,Tavares (RS),,1991,0.435,0.595,0.734,0.189,9.73,324.06
4361,,19.91,69.65,Tenente Portela (RS),,1991,0.426,0.608,0.744,0.171,10.06,350.69
4362,,24.48,67.67,Terra de Areia (RS),,1991,0.480,0.547,0.711,0.285,9.63,241.05
4363,,23.22,68.20,Teutônia (RS),,1991,0.487,0.606,0.720,0.265,10.28,347.59
4364,,19.55,69.81,Tio Hugo (RS),,1991,0.535,0.654,0.747,0.314,10.56,467.57
4365,,22.25,68.61,Tiradentes do Sul (RS),,1991,0.428,0.540,0.727,0.200,2.25,230.73
4366,,21.26,69.04,Toropi (RS),,1991,0.392,0.484,0.734,0.170,9.89,162.93
4367,,26.52,66.87,Torres (RS),,1991,0.368,0.507,0.698,0.141,9.53,187.74
4368,,19.80,69.69,Tramandaí (RS),,1991,0.538,0.657,0.745,0.319,10.36,476.87
4369,,24.07,67.84,Travesseiro (RS),,1991,0.504,0.622,0.714,0.288,10.18,383.76
4370,,27.10,66.64,Três Arroios (RS),,1991,0.440,0.559,0.694,0.220,9.19,258.94
4371,,17.51,70.79,Três Cachoeiras (RS),,1991,0.482,0.612,0.763,0.240,10.33,360.10
4372,,19.91,69.65,Três Coroas (RS),,1991,0.509,0.685,0.744,0.258,10.07,568.37
4373,,24.48,67.67,Três de Maio (RS),,1991,0.478,0.631,0.711,0.243,10.07,405.84
4374,,19.16,70,Três Forquilhas (RS),,1991,0.533,0.595,0.750,0.339,10.66,324.98
4375,,23.89,67.91,Três Palmeiras (RS),,1991,0.378,0.514,0.715,0.147,8.39,196.54
4376,,21.25,69.04,Três Passos (RS),,1991,0.388,0.508,0.734,0.157,9.57,189.37
4377,,18.66,70.23,Trindade do Sul (RS),,1991,0.523,0.598,0.754,0.317,10.80,331.48
4378,,21.21,69.06,Triunfo (RS),,1991,0.378,0.464,0.734,0.158,9.30,143.39
4379,,25.29,67.35,Tucunduva (RS),,1991,0.492,0.633,0.706,0.267,10.30,411.92
4380,,19.11,70.01,Tunas (RS),,1991,0.562,0.632,0.750,0.374,10.71,409.37
4381,,31.57,65.01,Tupanci do Sul (RS),,1991,0.319,0.479,0.667,0.102,8.01,157.71
4382,,29.27,65.83,Tupanciretã (RS),,1991,0.401,0.471,0.681,0.201,7.52,150.23
4383,,25.84,67.13,Tupandi (RS),,1991,0.512,0.619,0.702,0.308,10.49,376.76
4384,,18.66,70.23,Tuparendi (RS),,1991,0.405,0.575,0.754,0.153,7.87,285.91
4385,,19.20,69.97,Turuçu (RS),,1991,0.495,0.563,0.750,0.288,10.36,266.06
4386,,27.10,66.64,Ubiretama (RS),,1991,0.352,0.535,0.694,0.117,8.21,223.60
4387,,23.22,68.20,União da Serra (RS),,1991,0.432,0.497,0.720,0.226,9.08,176.62
4388,,15.40,71.86,Unistalda (RS),,1991,0.401,0.550,0.781,0.150,9.73,244.72
4389,,25.84,67.13,Uruguaiana (RS),,1991,0.376,0.494,0.702,0.153,7.92,173.46
4390,,23.90,67.91,Vacaria (RS),,1991,0.550,0.653,0.715,0.357,10.17,465.95
4391,,21.25,69.04,Vale do Sol (RS),,1991,0.535,0.633,0.734,0.329,10.59,410.45
4392,,23.40,68.12,Vale Real (RS),,1991,0.335,0.555,0.719,0.094,9.15,252.93
4393,,23.13,68.23,Vale Verde (RS),,1991,0.451,0.579,0.721,0.220,8.41,293.55
4394,,25.46,67.28,Vanini (RS),,1991,0.403,0.613,0.705,0.151,8.94,362.81
4395,,23.22,68.20,Venâncio Aires (RS),,1991,0.563,0.575,0.720,0.432,11.36,287.03
4396,,21.21,69.06,Vera Cruz (RS),,1991,0.477,0.603,0.734,0.245,10.05,340.02
4397,,23.13,68.23,Veranópolis (RS),,1991,0.456,0.600,0.721,0.219,10.52,335.01
4398,,15.92,71.59,Vespasiano Correa (RS),,1991,0.600,0.678,0.777,0.410,11.40,544.35
4399,,16.45,71.32,Viadutos (RS),,1991,0.430,0.571,0.772,0.180,9.76,279.85
4400,,19.80,69.69,Viamão (RS),,1991,0.417,0.595,0.745,0.163,10.57,324.93
4401,,18.10,70.50,Vicente Dutra (RS),,1991,0.511,0.626,0.758,0.281,9.71,393.26
4402,,25.40,67.30,Victor Graeff (RS),,1991,0.358,0.491,0.705,0.133,8.73,169.45
4403,,23.13,68.23,Vila Flores (RS),,1991,0.516,0.597,0.721,0.320,10.81,328.36
4404,,24.21,67.78,Vila Lângaro (RS),,1991,0.563,0.681,0.713,0.368,10.36,554.45
4405,,20.15,69.54,Vila Maria (RS),,1991,0.412,0.530,0.742,0.178,7.96,216.37
4406,,19.01,70.06,Vila Nova do Sul (RS),,1991,0.464,0.622,0.751,0.214,10.27,384.38
4407,,30.87,65.26,Vista Alegre (RS),,1991,0.379,0.499,0.671,0.163,9.28,178.94
4408,,25.40,67.30,Vista Alegre do Prata (RS),,1991,0.452,0.600,0.705,0.219,9.71,334.20
4409,,19.36,69.90,Vista Gaúcha (RS),,1991,0.437,0.654,0.748,0.171,10.80,469.66
4410,,23.22,68.20,Vitória das Missões (RS),,1991,0.461,0.523,0.720,0.260,9.06,207.22
4411,,25.11,67.42,Westfalia (RS),,1991,0.432,0.547,0.707,0.209,9.94,240.51
4412,,18.03,70.53,Xangri-Lá (RS),,1991,0.564,0.660,0.759,0.358,9.41,485.80
4413,,17.72,70.68,Abdon Batista (SC),,1991,0.502,0.658,0.761,0.252,8.92,479.67
4414,,30.84,67.97,Abelardo Luz (SC),,1991,0.410,0.495,0.716,0.194,9.71,174.16
4415,,24.70,70.05,Agrolândia (SC),,1991,0.443,0.555,0.751,0.209,8.59,252.42
4416,,29.32,68.46,Agronômica (SC),,1991,0.458,0.578,0.724,0.230,9.89,291.07
4417,,23.07,70.65,Água Doce (SC),,1991,0.431,0.573,0.761,0.184,6.18,282.40
4418,,30.69,68.01,Águas de Chapecó (SC),,1991,0.446,0.578,0.717,0.214,9.22,292.36
4419,,30.41,68.10,Águas Frias (SC),,1991,0.453,0.513,0.718,0.253,10.05,195.01
4420,,26.59,69.38,Águas Mornas (SC),,1991,0.430,0.552,0.740,0.195,8.78,247.69
4421,,21.05,71.42,Alfredo Wagner (SC),,1991,0.369,0.552,0.774,0.118,8.21,248.07
4422,,25.97,69.60,Alto Bela Vista (SC),,1991,0.389,0.579,0.743,0.137,9.23,293.86
4423,,26.37,69.46,Anchieta (SC),,1991,0.456,0.565,0.741,0.226,10.38,269.70
4424,,26.21,69.51,Angelina (SC),,1991,0.418,0.526,0.742,0.187,9.12,211.18
4425,,32.07,67.58,Anita Garibaldi (SC),,1991,0.433,0.546,0.710,0.209,9.54,238.92
4426,,32.55,67.43,Anitápolis (SC),,1991,0.396,0.474,0.707,0.186,9.46,152.67
4427,,27.05,69.22,Antônio Carlos (SC),,1991,0.399,0.570,0.737,0.151,9.26,277.15
4428,,18.23,72.58,Apiúna (SC),,1991,0.464,0.598,0.793,0.211,9.24,330.39
4429,,31.66,67.71,Arabutã (SC),,1991,0.410,0.588,0.712,0.165,9.17,311.12
4430,,26.37,69.46,Araquari (SC),,1991,0.451,0.591,0.741,0.210,10.69,317.42
4431,,30.81,67.98,Araranguá (SC),,1991,0.451,0.609,0.716,0.211,9.17,353.10
4432,,23.91,70.34,Armazém (SC),,1991,0.548,0.621,0.756,0.351,10.55,380.77
4433,,21.90,71.09,Arroio Trinta (SC),,1991,0.529,0.594,0.768,0.324,10.47,322.36
4434,,22.61,70.82,Arvoredo (SC),,1991,0.517,0.580,0.764,0.311,9.41,294.77
4435,,22.25,70.96,Ascurra (SC),,1991,0.412,0.619,0.766,0.147,7.52,377.40
4436,,24.92,69.97,Atalanta (SC),,1991,0.533,0.625,0.750,0.323,9.95,391.43
4437,,30.69,68.01,Aurora (SC),,1991,0.476,0.560,0.717,0.268,9.90,260.64
4438,,20.26,71.74,Balneário Arroio do Silva (SC),,1991,0.447,0.608,0.779,0.189,11.11,350.86
4439,,27.56,69.05,Balneário Barra do Sul (SC),,1991,0.467,0.564,0.734,0.246,8.10,268.08
4440,,29.19,68.50,Balneário Camboriú (SC),,1991,0.498,0.567,0.725,0.301,9.73,272.92
4441,,24.70,70.05,Balneário Gaivota (SC),,1991,0.630,0.738,0.751,0.452,10.51,791.69
4442,,25.18,69.88,Balneário Piçarras (SC),,1991,0.468,0.569,0.748,0.241,9.59,275.64
4443,,27.70,69,Bandeirante (SC),,1991,0.500,0.610,0.733,0.280,9.48,355.61
4444,,32.55,67.43,Barra Bonita (SC),,1991,0.346,0.440,0.707,0.133,10.25,123.87
4445,,30,68.24,Barra Velha (SC),,1991,0.358,0.466,0.721,0.137,8.89,145.60
4446,,27.17,69.18,Bela Vista do Toldo (SC),,1991,0.530,0.610,0.736,0.332,10.05,355.70
4447,,44.08,64.19,Belmonte (SC),,1991,0.316,0.479,0.653,0.101,8.90,157.62
4448,,27.78,68.97,Benedito Novo (SC),,1991,0.414,0.485,0.733,0.199,8.76,163.68
4449,,24.36,70.17,Biguaçu (SC),,1991,0.517,0.608,0.753,0.302,10.03,352.49
4450,,26.59,69.38,Blumenau (SC),,1991,0.538,0.627,0.740,0.335,9.79,396.17
4451,,21.34,71.31,Bocaina do Sul (SC),,1991,0.611,0.726,0.772,0.407,10.42,733.23
4452,,32.55,67.43,Bombinhas (SC),,1991,0.388,0.481,0.707,0.172,10.60,159.29
4453,,27.17,69.18,Bom Jardim da Serra (SC),,1991,0.515,0.596,0.736,0.312,10.47,326.53
4454,,30.81,67.98,Bom Jesus (SC),,1991,0.395,0.565,0.716,0.152,9.03,268.64
4455,,32.96,67.31,Bom Jesus do Oeste (SC),,1991,0.380,0.565,0.705,0.138,7.19,269.41
4456,,29.32,68.46,Bom Retiro (SC),,1991,0.405,0.489,0.724,0.187,9.88,167.86
4457,,32.72,67.38,Botuverá (SC),,1991,0.450,0.560,0.706,0.231,10.26,260.18
4458,,24.36,70.17,Braço do Norte (SC),,1991,0.460,0.626,0.753,0.207,8.49,393.56
4459,,19.88,71.89,Braço do Trombudo (SC),,1991,0.559,0.603,0.782,0.370,10.83,340.57
4460,,22.96,70.69,Brunópolis (SC),,1991,0.474,0.556,0.762,0.251,9.71,254.53
4461,,29.32,68.46,Brusque (SC),,1991,0.379,0.470,0.724,0.160,9.59,148.69
4462,,23.57,70.46,Caçador (SC),,1991,0.591,0.693,0.758,0.393,10.75,596.58
4463,,28.74,68.65,Caibi (SC),,1991,0.514,0.622,0.728,0.300,9.22,383.13
4464,,22.39,70.90,Calmon (SC),,1991,0.491,0.608,0.765,0.255,9.39,351.91
4465,,37.45,65.98,Camboriú (SC),,1991,0.321,0.515,0.683,0.094,6.90,197.62
4466,,33.25,67.22,Campo Alegre (SC),,1991,0.466,0.623,0.704,0.230,9.94,385.15
4467,,30.53,68.07,Campo Belo do Sul (SC),,1991,0.447,0.554,0.718,0.224,9.43,251.78
4468,,39.13,65.51,Campo Erê (SC),,1991,0.344,0.472,0.675,0.128,6.75,150.81
4469,,36.98,66.12,Campos Novos (SC),,1991,0.384,0.512,0.685,0.162,9.09,193.18
4470,,24.75,70.03,Canelinha (SC),,1991,0.483,0.597,0.751,0.252,9.30,328.88
4471,,32.12,67.57,Canoinhas (SC),,1991,0.493,0.599,0.710,0.282,10.38,332.39
4472,,32.72,67.38,Capão Alto (SC),,1991,0.506,0.576,0.706,0.319,10.19,289.10
4473,,44.12,64.18,Capinzal (SC),,1991,0.321,0.453,0.653,0.112,7.33,133.74
4474,,22.61,70.82,Capivari de Baixo (SC),,1991,0.504,0.598,0.764,0.281,9.45,331.32
4475,,22.26,70.96,Catanduvas (SC),,1991,0.554,0.585,0.766,0.379,9.78,305.37
4476,,29.63,68.36,Caxambu do Sul (SC),,1991,0.496,0.610,0.723,0.276,10.60,357.17
4477,,32.72,67.38,Celso Ramos (SC),,1991,0.437,0.508,0.706,0.233,9.76,189.21
4478,,32.55,67.43,Cerro Negro (SC),,1991,0.451,0.510,0.707,0.255,9.59,191.75
4479,,36.08,66.37,Chapadão do Lageado (SC),,1991,0.325,0.461,0.690,0.108,6.88,140.66
4480,,29.32,68.46,Chapecó (SC),,1991,0.404,0.598,0.724,0.152,9.74,331.21
4481,,23.57,70.46,Cocal do Sul (SC),,1991,0.529,0.643,0.758,0.303,9.61,437.01
4482,,19.47,72.06,Concórdia (SC),,1991,0.569,0.642,0.784,0.366,10.74,434.98
4483,,18.98,72.26,Cordilheira Alta (SC),,1991,0.563,0.658,0.788,0.345,10.48,478.84
4484,,26.78,69.31,Coronel Freitas (SC),,1991,0.455,0.558,0.739,0.229,10.04,258.29
4485,,26.59,69.38,Coronel Martins (SC),,1991,0.449,0.563,0.740,0.217,9.95,266.53
4486,,35.16,66.64,Correia Pinto (SC),,1991,0.385,0.485,0.694,0.169,7.41,163.81
4487,,32.55,67.43,Corupá (SC),,1991,0.475,0.581,0.707,0.261,9.82,296.86
4488,,23.67,70.42,Criciúma (SC),,1991,0.535,0.662,0.757,0.305,10.58,492.92
4489,,26.93,69.26,Cunha Porã (SC),,1991,0.584,0.678,0.738,0.398,10.58,542.21
4490,,30,68.24,Cunhataí (SC),,1991,0.489,0.571,0.721,0.284,9.95,280
4491,,15.88,73.61,Curitibanos (SC),,1991,0.456,0.528,0.810,0.221,9.82,213.94
4492,,33.25,67.22,Descanso (SC),,1991,0.514,0.596,0.704,0.323,9.58,325.51
4493,,26.93,69.26,Dionísio Cerqueira (SC),,1991,0.492,0.562,0.738,0.288,9.74,264.41
4494,,27.78,68.97,Dona Emma (SC),,1991,0.436,0.550,0.733,0.205,9.22,244.51
4495,,27.05,69.22,Doutor Pedrinho (SC),,1991,0.407,0.537,0.737,0.170,9.75,225.46
4496,,30.69,68.01,Entre Rios (SC),,1991,0.507,0.613,0.717,0.296,10.44,362.16
4497,,34.23,66.92,Ermo (SC),,1991,0.367,0.476,0.699,0.149,8.08,154.94
