Locality;Locality;"COD IBGE";"Life expectancy at birth (2000)";"Life expectancy at birth (2010)";"Infant mortality (2000)";"Infant mortality (2010)";"MHDI (2000)";"MHDI (2010)";"MHDI Income (2000)";"MHDI Income (2010)";"MHDI Longevity (2000)";"MHDI Longevity (2010)";"MHDI Education (2000)";"MHDI Education (2010)";"Years of study expectancy (2000)";"Years of study expectancy (2010)";"Per capita income (2000)";"Per capita income (2010)"
"Jardim Alzira Franco (Santo André , RM São Paulo)";HDU;--;73,10;77,20;17,70;11,60;0,704;0,775;0,727;0,756;0,802;0,870;0,598;0,708;9,95;11,38;737,96;885,61
"Jardim Ana Maria / Jardim Rina / Jardim Santo Alberto / Parque Novo Oratório (Santo André , RM São Paulo)";HDU;--;74,62;78,03;15,20;10,50;0,777;0,820;0,771;0,785;0,827;0,884;0,736;0,795;11,55;10,86;967,06;1059,11
"Jardim Bela Vista / Vila Bastos (Santo André , RM São Paulo)";HDU;--;78,00;81,29;10,40;6,80;0,909;0,947;0,988;1,000;0,883;0,938;0,862;0,905;11,53;12,30;3732,33;4540,77
"Jardim Bela Vista / Vila Valparaíso / Vila Floresta / Vila Gilda / Vila Alice (Santo André , RM São Paulo)";HDU;--;77,32;80,66;11,30;7,40;0,853;0,912;0,890;0,948;0,872;0,928;0,800;0,863;11,55;11,41;2029,46;2923,82
"Jardim Bom Pastor (Santo André , RM São Paulo)";HDU;--;74,09;78,48;16,00;9,90;0,746;0,834;0,755;0,799;0,818;0,891;0,672;0,815;10,21;11,95;876,53;1156,50
"Jardim Campestre : Conjunto Habitacional Iapi (Santo André , RM São Paulo)";HDU;--;73,10;77,70;17,70;10,90;0,704;0,798;0,727;0,762;0,802;0,878;0,598;0,760;9,95;10,34;737,96;916,84
"Jardim / Campestre : Estação Prefeito Saladino (Santo André , RM São Paulo)";HDU;--;73,91;79,21;16,30;9,10;0,736;0,849;0,749;0,817;0,815;0,904;0,653;0,828;10,80;11,90;847,84;1289,15
"Jardim Campestre : Praça Monte Cristo (Santo André , RM São Paulo)";HDU;--;74,00;79,21;16,20;9,10;0,748;0,849;0,751;0,817;0,817;0,904;0,683;0,828;11,22;11,90;858,68;1289,15
"Jardim Clube de Campo / Parque Represa Billings II (Santo André , RM São Paulo)";HDU;--;--;79,21;--;9,10;--;0,849;--;0,817;--;0,904;--;0,828;--;11,90;--;1289,15
"Jardim Cristiane : Rua José Marruchal / Rua São Sebastião (Santo André , RM São Paulo)";HDU;--;67,68;71,31;28,70;21,10;0,564;0,684;0,612;0,654;0,711;0,772;0,412;0,634;8,99;10,66;359,53;467,63
"Jardim Cristiane / Vila Linda (Santo André , RM São Paulo)";HDU;--;73,10;77,70;17,70;10,90;0,704;0,798;0,727;0,762;0,802;0,878;0,598;0,760;9,95;10,34;737,96;916,84
"Jardim Das Maravilhas / Vila Lucinda / Parque Das Nações / Vila Francisco Matarazzo / Jardim Santo Antônio / Jardim Utinga (Santo André , RM São Paulo)";HDU;--;74,75;78,22;15,00;10,20;0,753;0,816;0,772;0,786;0,829;0,887;0,667;0,780;11,19;12,07;975,95;1066,93
"Jardim do Estádio (Santo André , RM São Paulo)";HDU;--;72,87;76,73;18,10;12,20;0,703;0,774;0,720;0,748;0,798;0,862;0,604;0,719;10,52;10,93;706,73;838,67
"Jardim Irene / Vila Luzita / Jardim João Ramalho / Jardim Santo André (Santo André , RM São Paulo)";HDU;--;72,48;76,65;18,80;12,30;0,684;0,789;0,710;0,746;0,791;0,861;0,569;0,764;10,88;12,13;663,95;831,90
"Jardim Itapoam / Parque Capuava (Santo André , RM São Paulo)";HDU;--;72,00;77,75;19,60;10,80;0,701;0,806;0,704;0,765;0,783;0,879;0,625;0,780;11,12;11,44;638,14;935,35
"Jardim Santa Cristina : Escola Municipal de Educação Infantil e Ensino Fundamental Silvia Orthof / Mamae Coruja Recanto Infantil (Santo André , RM São Paulo)";HDU;--;75,93;79,64;13,20;8,50;0,798;0,871;0,809;0,874;0,849;0,911;0,739;0,830;11,27;11,34;1225,40;1837,95
"Jardim Sorocaba (Santo André , RM São Paulo)";HDU;--;69,86;73,16;23,80;17,70;0,608;0,722;0,634;0,679;0,748;0,803;0,473;0,690;9,83;10,67;413,86;545,85
"Jardim Stella (Santo André , RM São Paulo)";HDU;--;74,09;78,48;16,00;9,90;0,746;0,834;0,755;0,799;0,818;0,891;0,672;0,815;10,21;11,95;876,53;1156,50
"Jardim Stella : Escola Municipal de Educação Infantil e Ensino Fundamental Fernando Pessoa (Santo André , RM São Paulo)";HDU;--;73,10;77,20;17,70;11,60;0,704;0,775;0,727;0,756;0,802;0,870;0,598;0,708;9,95;11,38;737,96;885,61
"Jardim Stella : Primeiros Tracos Escola de Educacao Infantil (Santo André , RM São Paulo)";HDU;--;75,93;79,64;13,20;8,50;0,798;0,871;0,809;0,874;0,849;0,911;0,739;0,830;11,27;11,34;1225,40;1837,95
"Jardim / Tamanduateí 3 (Santo André , RM São Paulo)";HDU;--;78,00;81,29;10,40;6,80;0,909;0,947;0,988;1,000;0,883;0,938;0,862;0,905;11,53;12,30;3732,33;4540,77
"Jardim Valparaiso : Centro de Detenção Provisório ( CDP ) (Santo André , RM São Paulo)";HDU;--;67,68;72,37;28,70;19,10;0,564;0,699;0,612;0,658;0,711;0,790;0,412;0,656;8,99;9,74;359,53;478,85
"Jardim Valparaiso : Escola Estadual Professora Cristina Fittipaldi (Santo André , RM São Paulo)";HDU;--;75,16;79,23;14,40;9,00;0,767;0,851;0,781;0,832;0,836;0,904;0,691;0,820;10,99;11,74;1033,15;1421,49
"Jardim Valparaiso : Escola Estadual Professor Ennio Mario Bassalho de Andrade (Santo André , RM São Paulo)";HDU;--;74,63;79,23;15,20;9,00;0,761;0,851;0,771;0,832;0,827;0,904;0,691;0,820;11,41;11,74;968,58;1421,49
"Jardim Valparaiso : Rua Bom Pastor (Santo André , RM São Paulo)";HDU;--;69,86;74,56;23,80;15,40;0,608;0,755;0,634;0,704;0,748;0,826;0,473;0,741;9,83;11,46;413,86;639,90
"Jardins Las Vegas / Jardim Alvorada (Santo André , RM São Paulo)";HDU;--;75,10;79,21;14,40;9,10;0,780;0,849;0,779;0,817;0,835;0,904;0,730;0,828;11,33;11,90;1022,60;1289,15
"Jardins Las Vegas : Rua Turquesa / Av. Marginal Corrego Taióca (Santo André , RM São Paulo)";HDU;--;69,56;73,16;24,50;17,70;0,607;0,722;0,653;0,679;0,743;0,803;0,462;0,690;10,00;10,67;465,12;545,85
"Marajoara / São Jorge (Santo André , RM São Paulo)";HDU;--;72,00;77,75;19,60;10,80;0,701;0,806;0,704;0,765;0,783;0,879;0,625;0,780;11,12;11,44;638,14;935,35
"Marajoara / São Jorge : Rua Soldado Dorival de brito (Santo André , RM São Paulo)";HDU;--;74,63;79,23;15,20;9,00;0,761;0,851;0,771;0,832;0,827;0,904;0,691;0,820;11,41;11,74;968,58;1421,49
"Paraíso : Hospital Estadual Mário Covas (Santo André , RM São Paulo)";HDU;--;73,10;77,75;17,70;10,80;0,704;0,806;0,727;0,765;0,802;0,879;0,598;0,780;9,95;11,44;737,96;935,35
"Paranapiacaba (Santo André , RM São Paulo)";HDU;--;69,86;74,56;23,80;15,40;0,608;0,755;0,634;0,704;0,748;0,826;0,473;0,741;9,83;11,46;413,86;639,90
"Parque Capuava : Escola Estadual Joaquim Lúcio Cardoso Filho (Santo André , RM São Paulo)";HDU;--;72,87;76,73;18,10;12,20;0,703;0,774;0,720;0,748;0,798;0,862;0,604;0,719;10,52;10,93;706,73;838,67
"Parque Capuava : Parada de Trólebus Ana Maria / Escola Estadual Ivone Ruggieri (Santo André , RM São Paulo)";HDU;--;67,68;72,37;28,70;19,10;0,564;0,699;0,612;0,658;0,711;0,790;0,412;0,656;8,99;9,74;359,53;478,85
"Parque Capuava : Rua Jorge Bereta / Cemitério Curuça (Santo André , RM São Paulo)";HDU;--;76,98;80,18;11,70;8,00;0,836;0,896;0,870;0,920;0,866;0,920;0,776;0,849;11,50;11,32;1799,72;2445,54
"Parque Capuava : Travessa Sabino / Rua Potirendada (Santo André , RM São Paulo)";HDU;--;67,68;82,41;28,70;5,70;0,564;0,927;0,612;1,000;0,711;0,957;0,412;0,832;8,99;10,46;359,53;13802,96
"Parque das Nações : Av. Sapopemba / Região do Jardim Utinga (Santo André , RM São Paulo)";HDU;--;69,86;74,56;23,80;15,40;0,608;0,755;0,634;0,704;0,748;0,826;0,473;0,741;9,83;11,46;413,86;639,90
"Parque das Nações : Rua Belize / Rua Lituania (Santo André , RM São Paulo)";HDU;--;75,93;79,64;13,20;8,50;0,798;0,871;0,809;0,874;0,849;0,911;0,739;0,830;11,27;11,34;1225,40;1837,95
"Parque Das Nações : Visconde De Taunay (Santo André , RM São Paulo)";HDU;--;75,93;79,64;13,20;8,50;0,798;0,871;0,809;0,874;0,849;0,911;0,739;0,830;11,27;11,34;1225,40;1837,95
"Parque Dos Pássaros (Santo André , RM São Paulo)";HDU;--;67,00;71,31;30,30;21,10;0,549;0,684;0,596;0,654;0,700;0,772;0,397;0,634;9,26;10,66;325,91;467,63
"Parque Erasmo Assunção / Parque Oratório (Santo André , RM São Paulo)";HDU;--;74,74;78,48;15,00;9,90;0,784;0,834;0,772;0,799;0,829;0,891;0,753;0,815;11,52;11,95;974,09;1156,50
"Parque Jaçatuba / Tamanduateí 5 / Parque Das Nações / Vila Curuçá / Bangú / Santa Terezinha (Santo André , RM São Paulo)";HDU;--;76,50;79,74;12,40;8,40;0,823;0,884;0,839;0,878;0,858;0,912;0,773;0,864;11,45;12,28;1485,42;1885,93
"Parque Marajoara (Santo André , RM São Paulo)";HDU;--;74,63;79,23;15,20;9,00;0,761;0,851;0,771;0,832;0,827;0,904;0,691;0,820;11,41;11,74;968,58;1421,49
"Parque Pedroso (Santo André , RM São Paulo)";HDU;--;69,56;73,16;24,50;17,70;0,607;0,722;0,653;0,679;0,743;0,803;0,462;0,690;10,00;10,67;465,12;545,85
"Pintassilgo (Santo André , RM São Paulo)";HDU;--;67,68;71,31;28,70;21,10;0,564;0,684;0,612;0,654;0,711;0,772;0,412;0,634;8,99;10,66;359,53;467,63
"Sacadura Cabral (Santo André , RM São Paulo)";HDU;--;67,68;71,31;28,70;21,10;0,564;0,684;0,612;0,654;0,711;0,772;0,412;0,634;8,99;10,66;359,53;467,63
"Santa Cristina III (Santo André , RM São Paulo)";HDU;--;69,86;72,37;23,80;19,10;0,608;0,699;0,634;0,658;0,748;0,790;0,473;0,656;9,83;9,74;413,86;478,85
"Saquarema (Santo André , RM São Paulo)";HDU;--;67,68;73,16;28,70;17,70;0,564;0,722;0,612;0,679;0,711;0,803;0,412;0,690;8,99;10,67;359,53;545,85
"Sítio Taquaral / Parque Represa Billings III (Santo André , RM São Paulo)";HDU;--;69,56;73,16;24,50;17,70;0,607;0,722;0,653;0,679;0,743;0,803;0,462;0,690;10,00;10,67;465,12;545,85
"Tamanduateí 1 (Santo André , RM São Paulo)";HDU;--;73,55;78,02;16,90;10,50;0,707;0,817;0,738;0,783;0,809;0,884;0,592;0,789;9,77;10,58;792,18;1046,00
"Tamanduateí 2 / Tamanduateí 4 (Santo André , RM São Paulo)";HDU;--;69,56;73,16;24,50;17,70;0,607;0,722;0,653;0,679;0,743;0,803;0,462;0,690;10,00;10,67;465,12;545,85
"Tamanduateí 8 (Santo André , RM São Paulo)";HDU;--;69,86;74,56;23,80;15,40;0,608;0,755;0,634;0,704;0,748;0,826;0,473;0,741;9,83;11,46;413,86;639,90
"Tamarutaca (Santo André , RM São Paulo)";HDU;--;67,68;69,80;28,70;24,20;0,564;0,660;0,612;0,639;0,711;0,747;0,412;0,602;8,99;8,99;359,53;425,60
"Vila Alpina / Vila Guiomar (Santo André , RM São Paulo)";HDU;--;76,98;80,18;11,70;8,00;0,836;0,896;0,870;0,920;0,866;0,920;0,776;0,849;11,50;11,32;1799,72;2445,54
"Vila Alzira / Vila Linda (Santo André , RM São Paulo)";HDU;--;74,26;78,02;15,80;10,50;0,738;0,817;0,758;0,783;0,821;0,884;0,646;0,789;11,03;10,58;894,64;1046,00
"Vila América / Vila Homero Thon / Tamanduateí 7 (Santo André , RM São Paulo)";HDU;--;75,93;79,64;13,20;8,50;0,798;0,871;0,809;0,874;0,849;0,911;0,739;0,830;11,27;11,34;1225,40;1837,95
"Vila Assunção : Escola Parque do Conhecimento SABINA (Santo André , RM São Paulo)";HDU;--;74,63;79,23;15,20;9,00;0,761;0,851;0,771;0,832;0,827;0,904;0,691;0,820;11,41;11,74;968,58;1421,49
"Vila Assunção : Hospital Brasil (Santo André , RM São Paulo)";HDU;--;76,98;80,18;11,70;8,00;0,836;0,896;0,870;0,920;0,866;0,920;0,776;0,849;11,50;11,32;1799,72;2445,54
"Vila Curuçá / Parque João Ramalho (Santo André , RM São Paulo)";HDU;--;73,10;77,70;17,70;10,90;0,704;0,798;0,727;0,762;0,802;0,878;0,598;0,760;9,95;10,34;737,96;916,84
"Vila Guaraciaba / Condomínio Maracanã (Santo André , RM São Paulo)";HDU;--;67,68;69,80;28,70;24,20;0,564;0,660;0,612;0,639;0,711;0,747;0,412;0,602;8,99;8,99;359,53;425,60
"Vila Guarani (Santo André , RM São Paulo)";HDU;--;73,10;77,20;17,70;11,60;0,704;0,775;0,727;0,756;0,802;0,870;0,598;0,708;9,95;11,38;737,96;885,61
"Vila Humaitá (Santo André , RM São Paulo)";HDU;--;74,00;79,21;16,20;9,10;0,748;0,849;0,751;0,817;0,817;0,904;0,683;0,828;11,22;11,90;858,68;1289,15
"Vila Junqueira (Santo André , RM São Paulo)";HDU;--;67,68;72,37;28,70;19,10;0,564;0,699;0,612;0,658;0,711;0,790;0,412;0,656;8,99;9,74;359,53;478,85
"Vila Lutécia / Jardim Ipanema / Condomínio Maracanã / Vila Suíça (Santo André , RM São Paulo)";HDU;--;71,29;76,73;21,00;12,20;0,685;0,774;0,691;0,748;0,772;0,862;0,602;0,719;10,42;10,93;591,00;838,67
"Vila Luzita : Av. Capitão Mario Toledo Camargo / Estação Dom Pedro I (Santo André , RM São Paulo)";HDU;--;69,56;74,56;24,50;15,40;0,607;0,755;0,653;0,704;0,743;0,826;0,462;0,741;10,00;11,46;465,12;639,90
"Vila Luzita : Companhia de Desenvolvimento Habitacional e Urbano ( CDHU ) (Santo André , RM São Paulo)";HDU;--;69,56;73,16;24,50;17,70;0,607;0,722;0,653;0,679;0,743;0,803;0,462;0,690;10,00;10,67;465,12;545,85
"Vila Luzita : E.E. Professora Paulo Sinna / ASSE Associação dos Servidores SEMASA (Santo André , RM São Paulo)";HDU;--;76,98;78,02;11,70;10,50;0,836;0,817;0,870;0,783;0,866;0,884;0,776;0,789;11,50;10,58;1799,72;1046,00
"Vila Luzita : Escola Estadual Doutor Julio Pignatari (Santo André , RM São Paulo)";HDU;--;67,68;69,80;28,70;24,20;0,564;0,660;0,612;0,639;0,711;0,747;0,412;0,602;8,99;8,99;359,53;425,60
"Vila Luzita : Escola Estadual Julio Pignatari (Santo André , RM São Paulo)";HDU;--;69,86;74,56;23,80;15,40;0,608;0,755;0,634;0,704;0,748;0,826;0,473;0,741;9,83;11,46;413,86;639,90
"Vila Luzita : Escola Estadual Professora Clothilde Martins Zanei (Santo André , RM São Paulo)";HDU;--;74,63;79,23;15,20;9,00;0,761;0,851;0,771;0,832;0,827;0,904;0,691;0,820;11,41;11,74;968,58;1421,49
"Vila Luzita : Estrada dos Vianas / Av. São Tomás Moura (Santo André , RM São Paulo)";HDU;--;69,56;73,16;24,50;17,70;0,607;0,722;0,653;0,679;0,743;0,803;0,462;0,690;10,00;10,67;465,12;545,85
"Vila Luzita : Instituto Pedagogico Passinhos do Saber / Patricia Carla de Souza (Santo André , RM São Paulo)";HDU;--;74,63;79,23;15,20;9,00;0,761;0,851;0,771;0,832;0,827;0,904;0,691;0,820;11,41;11,74;968,58;1421,49
"Vila Luzita : Padaria Nova Santa Clara (Santo André , RM São Paulo)";HDU;--;67,68;72,37;28,70;19,10;0,564;0,699;0,612;0,658;0,711;0,790;0,412;0,656;8,99;9,74;359,53;478,85
"Vila Luzita : Sítio Dos Vianas (Santo André , RM São Paulo)";HDU;--;69,86;72,37;23,80;19,10;0,608;0,699;0,634;0,658;0,748;0,790;0,473;0,656;9,83;9,74;413,86;478,85
"Vila Metalúrgica (Santo André , RM São Paulo)";HDU;--;75,37;79,19;14,00;9,10;0,786;0,838;0,790;0,812;0,840;0,903;0,732;0,802;11,36;11,29;1091,50;1250,89
"Vila Metalurgica : Av. Utinga Condominio Ipe (Santo André , RM São Paulo)";HDU;--;76,98;79,95;11,70;8,20;0,836;0,900;0,870;0,897;0,866;0,916;0,776;0,888;11,50;12,82;1799,72;2123,47
"Vila Metalurgica : INOCOOP / Camilópolis (Santo André , RM São Paulo)";HDU;--;75,93;79,64;13,20;8,50;0,798;0,871;0,809;0,874;0,849;0,911;0,739;0,830;11,27;11,34;1225,40;1837,95
"Vila Pires / Bairro Silveira / Vila Alzira / Vila Assunção (Santo André , RM São Paulo)";HDU;--;76,84;80,18;11,90;8,00;0,825;0,896;0,860;0,920;0,864;0,920;0,755;0,849;11,53;11,32;1682,82;2445,54
"Vila Pires : Centro de Educação Infantil Materia Prima / Centro Educacional Mundo Magico (Santo André , RM São Paulo)";HDU;--;73,55;78,02;16,90;10,50;0,707;0,817;0,738;0,783;0,809;0,884;0,592;0,789;9,77;10,58;792,18;1046,00
"Vila Pires : Escola Estadual Homero Thon / Av. Pedro Américo (Santo André , RM São Paulo)";HDU;--;69,86;73,16;23,80;17,70;0,608;0,722;0,634;0,679;0,748;0,803;0,473;0,690;9,83;10,67;413,86;545,85
"Vila Pires / Vila Junqueira (Santo André , RM São Paulo)";HDU;--;75,93;79,23;13,20;9,00;0,798;0,851;0,809;0,832;0,849;0,904;0,739;0,820;11,27;11,74;1225,40;1421,49
"Vila Sacadura Cabral / Vila Palmares (Santo André , RM São Paulo)";HDU;--;73,10;77,20;17,70;11,60;0,704;0,775;0,727;0,756;0,802;0,870;0,598;0,708;9,95;11,38;737,96;885,61
"Vila Scarpelli (Santo André , RM São Paulo)";HDU;--;75,93;79,64;13,20;8,50;0,798;0,871;0,809;0,874;0,849;0,911;0,739;0,830;11,27;11,34;1225,40;1837,95
"Vila Scarpelli : Tiradentes Externato / Brincar e Aprender Núcleo Educacional (Santo André , RM São Paulo)";HDU;--;73,10;77,20;17,70;11,60;0,704;0,775;0,727;0,756;0,802;0,870;0,598;0,708;9,95;11,38;737,96;885,61
"Vila Tibiriçá / Jardim Ipanema / Vila Progresso (Santo André , RM São Paulo)";HDU;--;73,55;78,02;16,90;10,50;0,707;0,817;0,738;0,783;0,809;0,884;0,592;0,789;9,77;10,58;792,18;1046,00
"Centro / Cidade Alta / Pitangueiras / Menino Deus (Santo Antônio da Patrulha , RM Porto Alegre)";HDU;--;74,24;79,30;15,00;7,70;0,698;0,815;0,707;0,798;0,821;0,905;0,586;0,750;11,07;11,34;650,02;1149,87
"Chicolomã (Santo Antônio da Patrulha , RM Porto Alegre)";HDU;--;69,62;74,87;23,50;12,90;0,617;0,651;0,636;0,707;0,744;0,831;0,496;0,469;10,62;9,42;418,95;650,72
"Cidade Alta / Ramos / Bom Princípio / Miraguaia (Santo Antônio da Patrulha , RM Porto Alegre)";HDU;--;69,62;73,50;23,50;14,90;0,617;0,694;0,636;0,683;0,744;0,808;0,496;0,605;10,62;9,97;418,95;560,66
"Várzea / Jaú / Catanduva Grande / Miraguaia (Santo Antônio da Patrulha , RM Porto Alegre)";HDU;--;72,24;74,87;18,40;12,90;0,586;0,651;0,657;0,707;0,787;0,831;0,390;0,469;9,38;9,42;476,65;650,72
"Santo Antônio de Goiás (Santo Antônio de Goiás , RM Goiânia)";HDU;--;72,73;74,92;20,79;13,30;0,619;0,723;0,644;0,687;0,796;0,832;0,462;0,662;7,26;11,04;439,87;574,63
"Santo Antônio de Posse (Santo Antônio de Posse , RM Campinas)";HDU;--;70,30;75,30;22,90;14,30;0,606;0,702;0,667;0,718;0,755;0,838;0,443;0,576;8,67;10,09;506,35;695,67
"Cidade Eclética (Santo Antônio do Descoberto , RIDE Distrito Federal e Entorno)";HDU;--;72,49;75,30;21,70;13,46;0,623;0,736;0,641;0,707;0,792;0,838;0,476;0,674;9,03;10,71;432,38;651,78
"Conjunto Habitacional Conceição Gomes Rabelo (Santo Antônio do Descoberto , RIDE Distrito Federal e Entorno)";HDU;--;--;75,39;--;12,60;--;0,727;--;0,709;--;0,840;--;0,646;--;9,42;--;657,87
"Parque Santo Antônio / Parque Estrela Dalva XI / Vila Maria Auxiliadora / Mansões Bittencourt (Santo Antônio do Descoberto , RIDE Distrito Federal e Entorno)";HDU;--;68,94;74,30;29,40;14,10;0,531;0,668;0,570;0,645;0,732;0,822;0,358;0,562;8,29;9,08;278,14;442,03
"Rural / Parque Estrela Dalva XI, XII, XII, XV e XVII / Parque Ana Beatriz II / Vila Esperança / Vila Bethel / Vila Montes Claros (Santo Antônio do Descoberto , RIDE Distrito Federal e Entorno)";HDU;--;67,35;72,90;33,40;16,20;0,456;0,619;0,538;0,607;0,706;0,798;0,250;0,490;7,20;8,35;227,72;350,32
"Rural / Rio Alagado / Divisa com Distrito Federal / Divisa com Novo Gama (Santo Antônio do Descoberto , RIDE Distrito Federal e Entorno)";HDU;--;--;75,21;--;12,90;--;0,727;--;0,702;--;0,837;--;0,654;--;10,34;--;632,25
"Setor Beira Rio / Entorno da GO 225 (Santo Antônio do Descoberto , RIDE Distrito Federal e Entorno)";HDU;--;68,94;73,90;29,40;14,70;0,531;0,669;0,570;0,664;0,732;0,815;0,358;0,553;8,29;9,50;278,14;499,56
"Vila São Luiz / Vila Paraíso (Santo Antônio do Descoberto , RIDE Distrito Federal e Entorno)";HDU;--;72,49;75,30;21,70;13,46;0,623;0,736;0,641;0,707;0,792;0,838;0,476;0,674;9,03;10,71;432,38;651,78
"Santo Antonio de Leverger (Santo Antônio do Leverger , RM Vale do Rio Cuiabá)";HDU;--;69,86;73,38;25,75;18,00;0,534;0,656;0,605;0,651;0,748;0,806;0,336;0,539;7,29;8,92;345,54;460,13
"Santo Antônio Do Pinhal (Santo Antônio do Pinhal , RM Vale do Paraíba e Litoral Norte)";HDU;--;68,86;73,69;26,00;16,80;0,573;0,706;0,625;0,685;0,731;0,812;0,411;0,632;9,31;11,24;390,78;569,08
"Alemoa / Vila dos Criadores / Zona Portuária (Santos , RM Baixada Santista)";HDU;--;67,76;69,78;28,50;24,20;0,557;0,653;0,606;0,635;0,713;0,746;0,400;0,588;9,08;9,63;346,74;417,36
"Aparecida (Santos , RM Baixada Santista)";HDU;--;74,77;79,05;15,00;9,20;0,800;0,895;0,824;0,903;0,830;0,901;0,750;0,881;11,67;11,56;1345,66;2201,72
"Aparecida : BNH (Santos , RM Baixada Santista)";HDU;--;72,37;75,42;19,00;14,10;0,735;0,797;0,742;0,791;0,790;0,840;0,677;0,762;11,44;11,20;808,83;1101,51
"Aparecida / Embaré : Av. Afonso Pena (Santos , RM Baixada Santista)";HDU;--;76,18;77,70;12,80;10,90;0,842;0,860;0,861;0,861;0,853;0,878;0,812;0,840;12,24;11,83;1693,31;1697,48
"Aparecida : Orla / SESC (Santos , RM Baixada Santista)";HDU;--;77,20;80,56;11,40;7,50;0,877;0,937;0,943;0,979;0,870;0,926;0,821;0,908;11,85;11,46;2834,34;3535,66
"Área Continental (Santos , RM Baixada Santista)";HDU;--;67,76;69,78;28,50;24,20;0,557;0,653;0,606;0,635;0,713;0,746;0,400;0,588;9,08;9,63;346,74;417,36
"Areia Branca : Cemitério do Areia Branca (Santos , RM Baixada Santista)";HDU;--;70,87;72,28;21,80;19,30;0,641;0,719;0,662;0,702;0,765;0,788;0,519;0,673;9,56;9,87;491,51;630,42
"Bom Retiro / Santa Maria (Santos , RM Baixada Santista)";HDU;--;72,37;74,49;19,00;15,50;0,735;0,781;0,742;0,756;0,790;0,825;0,677;0,763;11,44;11,20;808,83;883,78
"Boqueirão (Santos , RM Baixada Santista)";HDU;--;77,92;80,91;10,50;7,20;0,906;0,941;0,965;0,989;0,882;0,932;0,875;0,903;12,36;12,05;3237,75;3777,73
"Boqueirão / Embaré : Av. Afonso Pena (Santos , RM Baixada Santista)";HDU;--;76,11;79,38;12,90;8,90;0,846;0,902;0,861;0,912;0,852;0,906;0,825;0,887;12,05;12,29;1693,31;2331,22
"Boqueirão : Orla (Santos , RM Baixada Santista)";HDU;--;77,92;81,10;10,50;7,00;0,906;0,956;0,965;1,000;0,882;0,935;0,875;0,935;12,36;12,69;3237,75;4128,13
"Campo Grande (Santos , RM Baixada Santista)";HDU;--;75,14;77,51;14,40;11,20;0,829;0,867;0,838;0,859;0,836;0,875;0,814;0,866;11,95;11,79;1470,01;1677,79
"Caneleira / Torquato Dias / Nova Cintra (Santos , RM Baixada Santista)";HDU;--;70,87;72,28;21,80;19,30;0,641;0,719;0,662;0,702;0,765;0,788;0,519;0,673;9,56;9,87;491,51;630,42
"Caruara (Santos , RM Baixada Santista)";HDU;--;68,63;71,08;26,50;21,60;0,618;0,700;0,644;0,680;0,727;0,768;0,504;0,657;10,05;10,42;440,13;550,95
"Castelo (Santos , RM Baixada Santista)";HDU;--;71,66;73,60;20,30;17,00;0,701;0,774;0,707;0,743;0,778;0,810;0,627;0,769;10,66;11,92;650,70;812,39
"Centro / Valongo (Santos , RM Baixada Santista)";HDU;--;70,43;75,36;22,70;14,20;0,641;0,780;0,683;0,750;0,757;0,839;0,509;0,754;9,64;10,61;561,68;850,57
"Dique Vila Gilda / Vila Telma (Santos , RM Baixada Santista)";HDU;--;67,76;69,78;28,50;24,20;0,557;0,653;0,606;0,635;0,713;0,746;0,400;0,588;9,08;9,63;346,74;417,36
"Embaré / Aparecida (Santos , RM Baixada Santista)";HDU;--;76,18;78,92;12,80;9,40;0,842;0,890;0,861;0,898;0,853;0,899;0,812;0,874;12,24;11,44;1693,31;2133,40
"Embaré : Orla (Santos , RM Baixada Santista)";HDU;--;76,81;79,00;12,00;9,30;0,866;0,888;0,900;0,903;0,864;0,900;0,834;0,862;12,18;11,25;2165,56;2201,67
"Embaré : Rua São José (Santos , RM Baixada Santista)";HDU;--;73,71;75,42;16,70;14,10;0,724;0,797;0,749;0,791;0,812;0,840;0,624;0,762;10,76;11,20;844,21;1101,51
"Encruzilhada / Macuco (Santos , RM Baixada Santista)";HDU;--;74,77;76,93;15,00;11,90;0,800;0,855;0,824;0,845;0,830;0,866;0,750;0,855;11,67;12,68;1345,66;1537,55
"Estradão (Santos , RM Baixada Santista)";HDU;--;--;71,08;--;21,60;--;0,700;--;0,680;--;0,768;--;0,657;--;10,42;--;550,95
"Estuário (Santos , RM Baixada Santista)";HDU;--;73,71;78,13;16,70;10,40;0,724;0,843;0,749;0,826;0,812;0,886;0,624;0,818;10,76;12,14;844,21;1365,12
"Flamínio Levy (Santos , RM Baixada Santista)";HDU;--;69,04;71,08;25,60;21,60;0,618;0,700;0,648;0,680;0,734;0,768;0,497;0,657;9,88;10,42;450,38;550,95
"Gonzaga (Santos , RM Baixada Santista)";HDU;--;77,92;80,91;10,50;7,20;0,906;0,941;0,965;0,989;0,882;0,932;0,875;0,903;12,36;12,05;3237,75;3777,73
"Gonzaga / Boqueirão (Santos , RM Baixada Santista)";HDU;--;76,65;79,48;12,20;8,70;0,867;0,909;0,905;0,929;0,861;0,908;0,836;0,889;12,37;12,77;2237,00;2595,40
